Annotation tag,Upper left corner X,Upper left corner Y,Lower right corner X,Lower right corner Y
speedLimit35,459,109,495,151
speedLimit35,485,89,527,137
speedLimit35,520,64,566,120
speedLimit35,561,37,617,98
speedLimitUrdbl,433,208,450,225
speedLimitUrdbl,430,202,447,221
speedLimitUrdbl,426,199,443,220
speedLimitUrdbl,424,196,442,218
speedLimitUrdbl,422,192,441,215
speedLimit35,421,188,441,212
speedLimit35,420,184,442,209
speedLimit35,424,182,446,209
speedLimit35,431,178,455,205
speedLimit35,441,169,466,197
speedLimit35,452,164,479,195
speedLimit35,466,162,495,196
speedLimit35,483,152,516,190
speedLimit35,509,138,545,178
speedLimit35,539,124,581,170
speedLimit35,579,108,628,162
speedLimit35,633,85,693,148
speedLimit35,582,93,642,153
stopAhead,430,192,467,226
stopAhead,436,183,476,220
stopAhead,446,173,487,212
stopAhead,454,174,496,216
stopAhead,463,172,509,216
stopAhead,469,159,519,205
stopAhead,474,148,530,198
stopAhead,480,143,540,196
stopAhead,483,137,546,194
stopAhead,487,123,557,192
stopAhead,493,112,572,186
stopAhead,503,87,593,170
stopAhead,522,58,629,158
stop,425,164,448,185
stop,431,163,455,187
stop,435,160,462,185
stop,440,155,468,181
stop,447,151,478,180
stop,456,146,490,178
stop,466,141,502,176
stop,476,137,514,174
stop,485,130,527,170
stop,494,122,539,164
stop,504,111,553,157
stop,518,102,572,151
stop,535,90,594,145
stop,557,76,622,135
stop,582,63,656,129
stop,614,49,695,123
stopAhead,503,78,583,148
stopAhead,533,53,625,135
stopAhead,573,24,677,122
stop,431,196,449,214
stop,434,194,454,214
stop,438,191,459,212
stop,443,190,464,211
stop,448,187,470,209
stop,453,182,476,206
stop,457,180,481,204
stop,460,181,484,205
stop,461,179,486,204
stop,463,177,489,203
stop,464,173,492,200
stop,466,170,496,198
stop,472,167,501,196
stop,479,164,511,194
stop,487,161,521,192
stop,494,158,531,191
stop,503,153,540,188
stop,513,148,553,184
stop,526,141,567,179
stop,540,133,583,174
stop,555,125,601,169
stop,572,116,622,163
stop,592,106,646,156
stop,613,95,672,150
stop,634,84,696,143
speedLimitUrdbl,534,225,549,243
speedLimitUrdbl,273,247,286,260
speedLimitUrdbl,520,225,536,243
speedLimitUrdbl,253,247,266,260
speedLimitUrdbl,507,221,523,239
speedLimitUrdbl,233,244,246,258
speedLimitUrdbl,494,218,511,238
speedLimitUrdbl,212,242,225,256
speedLimit25,481,217,498,237
speedLimitUrdbl,191,241,204,255
speedLimit25,469,214,486,235
speedLimitUrdbl,170,239,183,254
speedLimitUrdbl,456,213,473,234
speedLimitUrdbl,149,238,162,253
speedLimit25,446,210,464,232
speedLimitUrdbl,130,237,144,253
speedLimit25,441,205,460,228
speedLimitUrdbl,116,234,131,250
speedLimit25,437,204,456,227
speedLimit25,434,197,455,221
speedLimit25,432,187,453,212
speedLimit25,431,183,453,209
speedLimit25,432,182,455,209
speedLimit25,435,180,459,208
speedLimit25,446,176,470,204
speedLimit25,465,169,492,198
speedLimit25,495,163,523,194
speedLimit25,534,155,563,187
speedLimit25,578,147,609,181
speedLimit25,630,142,664,177
stop,360,276,370,286
stop,377,277,387,289
stop,350,273,360,285
stop,344,271,355,284
stop,370,271,380,283
stop,352,268,363,281
stop,353,263,365,277
stop,351,262,364,276
stop,357,271,370,285
stop,359,260,373,275
stop,361,262,375,277
stop,381,261,397,279
stop,377,257,395,276
stop,377,249,398,270
stop,369,243,392,266
stop,408,236,435,262
stop,409,229,440,260
stop,451,213,490,251
stop,477,177,528,226
stop,560,109,637,181
speedLimitUrdbl,343,294,354,308
speedLimitUrdbl,358,292,371,307
speedLimitUrdbl,361,289,374,305
speedLimitUrdbl,374,287,387,303
speedLimitUrdbl,364,283,377,299
speedLimitUrdbl,358,281,371,297
speedLimit35,363,283,377,299
speedLimit35,363,276,378,293
speedLimit35,372,272,387,289
speedLimit35,390,277,405,294
speedLimit35,401,276,416,293
speedLimit35,405,279,420,296
speedLimit35,392,278,407,295
speedLimit35,389,269,404,286
speedLimit35,408,266,423,285
speedLimit35,423,268,438,288
speedLimit35,433,265,450,286
speedLimit35,414,261,431,282
speedLimit35,408,260,426,283
speedLimit35,404,256,424,281
speedLimit35,424,256,444,282
turnRight,413,217,454,257
speedLimit35,446,254,468,281
turnRight,436,212,478,253
speedLimit35,434,253,458,281
turnRight,421,209,466,252
speedLimit35,424,250,449,280
turnRight,413,203,460,248
speedLimit35,438,248,464,279
turnRight,426,195,475,248
speedLimit35,448,244,476,279
turnRight,433,189,488,243
speedLimit35,452,236,483,273
turnRight,436,177,494,233
speedLimit35,460,236,494,277
turnRight,443,171,507,234
speedLimit35,474,233,511,277
turnRight,456,160,527,232
speedLimit35,514,224,558,276
turnRight,496,142,578,222
speedLimit35,569,209,622,271
stop,410,191,444,224
stop,423,187,459,222
stop,444,181,482,220
stop,463,171,504,213
stop,441,152,487,197
stop,426,151,476,198
stop,447,141,504,195
stop,457,117,522,181
stop,472,90,549,164
stop,506,57,602,147
speedLimit35,470,229,484,247
speedLimit35,468,228,483,247
speedLimit35,469,230,484,249
speedLimit35,473,226,489,246
speedLimit35,486,225,503,246
speedLimit35,483,222,500,243
speedLimit35,486,219,504,241
speedLimit35,471,221,490,245
speedLimit35,467,220,486,244
speedLimit35,476,214,496,238
speedLimit35,470,213,491,238
speedLimit35,469,212,491,239
speedLimit35,472,211,494,238
speedLimit35,492,213,516,243
speedLimit35,502,209,529,241
speedLimit35,503,200,533,234
speedLimit35,505,196,537,234
speedLimit35,520,190,554,231
speedLimit35,540,184,578,229
speedLimit35,533,181,576,231
speedLimit35,575,173,622,228
signalAhead,432,233,448,248
signalAhead,417,237,433,252
signalAhead,411,235,428,251
signalAhead,440,239,457,256
signalAhead,417,238,435,255
signalAhead,434,233,451,250
signalAhead,429,229,447,247
signalAhead,403,233,423,253
signalAhead,416,231,436,251
signalAhead,409,230,429,251
signalAhead,400,230,421,250
signalAhead,394,228,416,249
signalAhead,409,224,432,246
signalAhead,383,223,406,245
signalAhead,389,223,413,246
signalAhead,404,220,428,245
signalAhead,400,221,426,247
signalAhead,373,218,400,247
signalAhead,421,213,451,245
signalAhead,448,209,481,241
signalAhead,446,200,481,235
signalAhead,408,195,445,232
signalAhead,441,197,482,238
signalAhead,486,185,533,231
signalAhead,438,178,488,226
signalAhead,473,167,531,222
signalAhead,467,153,529,215
signalAhead,490,136,562,208
signalAhead,497,119,581,202
stop,189,227,205,243
stop,344,235,359,249
stop,182,216,199,233
stop,340,230,356,245
stop,231,212,248,229
stop,394,228,410,243
stop,239,226,255,242
stop,408,230,424,245
stop,203,228,219,244
stop,379,225,395,241
stop,173,228,190,245
stop,357,224,373,240
stop,141,222,159,239
stop,335,223,351,240
stop,145,213,163,232
stop,345,220,362,239
stop,166,210,185,229
stop,374,219,392,238
stop,166,213,186,233
stop,384,218,402,237
stop,141,213,162,234
stop,369,216,389,236
stop,112,208,135,230
stop,353,216,375,236
stop,105,200,128,224
stop,359,212,382,235
stop,123,190,147,214
stop,388,206,412,229
stop,117,195,142,220
stop,397,204,422,229
stop,90,200,117,226
stop,390,209,415,234
stop,67,185,95,213
stop,387,196,415,223
stop,37,180,69,211
stop,382,202,411,230
stop,53,172,82,203
stop,417,195,448,226
stop,44,171,77,204
stop,437,184,471,217
stop,422,180,458,216
stop,438,169,478,208
stop,429,164,472,206
stop,437,156,484,202
stop,483,155,538,209
stop,486,119,551,181
stop,488,97,563,169
stop,515,63,606,150
stop,187,225,199,236
stop,382,241,394,254
stop,173,221,186,234
stop,374,237,386,250
stop,201,232,214,245
stop,406,241,418,254
stop,222,232,235,245
stop,433,235,445,248
stop,198,233,211,247
stop,414,237,427,251
stop,147,230,160,244
stop,370,239,383,253
stop,153,212,167,227
stop,381,236,394,250
stop,175,220,188,234
stop,409,236,423,251
stop,209,226,223,241
stop,450,233,465,249
stop,199,229,213,244
stop,448,237,463,253
stop,144,224,159,239
stop,404,237,420,252
stop,142,218,157,233
stop,412,232,428,248
stop,161,231,176,246
stop,441,232,457,250
stop,156,233,172,249
stop,447,225,464,243
stop,91,213,107,229
stop,397,230,416,249
stop,91,196,108,213
stop,412,225,431,244
stop,87,207,105,226
stop,425,222,445,242
stop,87,204,106,223
stop,441,224,462,246
stop,95,208,114,227
stop,466,221,488,243
stop,66,202,86,222
stop,456,220,480,242
stop,45,201,66,222
stop,457,220,481,243
stop,48,198,70,220
stop,479,214,504,239
stop,25,206,47,228
stop,479,214,504,239
stop,446,211,471,237
stop,501,205,529,232
stop,505,205,536,235
stop,514,205,546,237
stop,511,199,545,232
stop,599,203,639,240
stop,436,239,450,252
stop,414,230,429,245
stop,382,233,397,248
stop,403,234,418,249
stop,414,234,430,250
stop,413,230,429,246
stop,411,226,428,243
stop,401,219,418,236
stop,395,222,412,239
stop,394,226,413,245
stop,394,225,413,244
stop,385,221,404,240
stop,403,220,423,239
stop,422,223,442,244
stop,440,221,460,243
stop,458,222,480,245
stop,481,216,504,242
stop,505,216,529,244
stop,520,210,546,238
stop,532,203,559,231
stop,527,196,556,225
stop,532,201,562,230
stop,549,200,581,231
stop,576,196,610,230
stop,593,182,630,218
stop,596,169,635,207
stop,592,167,633,208
pedestrianCrossing,531,178,554,202
pedestrianCrossing,301,209,319,228
pedestrianCrossing,508,184,532,209
pedestrianCrossing,272,216,292,238
pedestrianCrossing,487,183,512,210
pedestrianCrossing,244,217,264,240
pedestrianCrossing,468,179,494,206
pedestrianCrossing,214,214,236,236
pedestrianCrossing,452,175,478,202
pedestrianCrossing,189,213,211,236
pedestrianCrossing,425,176,452,204
pedestrianCrossing,149,214,173,238
pedestrianCrossing,406,183,434,212
pedestrianCrossing,114,211,139,239
pedestrianCrossing,398,177,428,207
pedestrianCrossing,88,196,116,225
pedestrianCrossing,418,172,449,203
pedestrianCrossing,90,180,118,210
pedestrianCrossing,435,174,467,207
pedestrianCrossing,89,179,118,210
pedestrianCrossing,438,168,473,205
pedestrianCrossing,71,178,102,211
pedestrianCrossing,430,161,468,199
pedestrianCrossing,38,174,71,209
pedestrianCrossing,430,158,469,198
pedestrianCrossing,9,167,43,205
pedestrianCrossing,437,149,479,192
pedestrianCrossing,426,142,474,191
pedestrianCrossing,433,134,484,186
pedestrianCrossing,446,119,503,176
pedestrianCrossing,467,97,530,161
pedestrianCrossing,508,77,582,151
pedestrianCrossing,442,238,456,251
pedestrianCrossing,427,236,441,249
pedestrianCrossing,409,236,422,249
pedestrianCrossing,409,237,423,251
pedestrianCrossing,409,232,424,247
pedestrianCrossing,412,231,427,247
pedestrianCrossing,408,229,424,246
pedestrianCrossing,402,229,417,244
pedestrianCrossing,386,231,402,247
pedestrianCrossing,383,230,399,247
pedestrianCrossing,386,228,403,246
pedestrianCrossing,389,230,407,248
pedestrianCrossing,391,227,409,246
pedestrianCrossing,393,231,411,250
pedestrianCrossing,390,228,409,248
pedestrianCrossing,392,221,412,242
pedestrianCrossing,407,222,428,244
pedestrianCrossing,404,215,426,237
pedestrianCrossing,402,214,424,236
pedestrianCrossing,402,228,425,251
pedestrianCrossing,421,227,445,251
pedestrianCrossing,441,221,465,247
pedestrianCrossing,467,219,494,246
pedestrianCrossing,482,216,511,245
pedestrianCrossing,492,212,522,243
pedestrianCrossing,487,206,519,238
pedestrianCrossing,501,198,535,233
pedestrianCrossing,519,196,556,233
pedestrianCrossing,533,192,574,232
pedestrianCrossing,550,178,594,221
pedestrianCrossing,556,172,602,219
stop,387,232,398,244
stop,395,230,407,243
stop,401,224,413,238
stop,403,227,416,242
stop,384,223,398,239
stop,372,220,386,236
stop,376,217,390,234
stop,389,215,403,232
stop,81,211,99,229
stop,401,214,415,231
stop,81,212,99,230
stop,397,211,411,230
stop,62,214,80,232
stop,390,208,406,228
stop,37,210,57,230
stop,387,201,404,222
stop,14,201,37,222
stop,398,194,415,215
stop,7,191,29,214
stop,403,194,421,216
stop,408,194,427,217
stop,407,186,427,210
stop,415,185,436,210
stop,434,184,456,210
stop,452,176,476,205
stop,468,166,495,198
stop,472,161,501,194
stop,479,157,511,194
stop,480,141,515,179
stop,479,132,518,174
stop,474,122,516,168
stop,479,107,525,158
stop,498,93,550,149
stop,537,75,599,138
stop,386,226,408,248
stop,366,223,388,245
stop,380,223,402,245
stop,399,219,423,242
stop,413,215,437,239
stop,415,210,441,237
stop,391,211,417,238
stop,376,214,403,240
stop,382,200,410,229
stop,396,218,425,249
stop,413,203,444,235
stop,426,194,458,227
stop,434,197,469,233
stop,442,189,479,226
stop,452,173,492,214
stop,467,164,510,208
stop,483,157,529,205
stop,496,155,547,207
stop,515,148,571,205
stop,529,126,591,190
stop,564,118,633,191
speedLimit35,149,226,166,247
speedLimit35,441,219,456,240
speedLimit35,71,205,95,233
speedLimit35,513,195,536,225
speedLimit35,16,196,47,231
speedLimit35,551,185,580,222
signalAhead,401,222,424,246
signalAhead,411,221,435,246
signalAhead,417,214,445,242
signalAhead,429,213,460,244
signalAhead,444,207,478,242
signalAhead,464,200,506,240
signalAhead,490,187,537,237
signalAhead,533,166,592,228
pedestrianCrossing,387,202,417,232
pedestrianCrossing,391,198,424,229
pedestrianCrossing,400,192,436,225
pedestrianCrossing,409,187,449,224
pedestrianCrossing,419,181,462,221
pedestrianCrossing,433,170,480,216
pedestrianCrossing,447,159,499,210
pedestrianCrossing,467,147,527,205
pedestrianCrossing,488,131,558,197
pedestrianCrossing,517,109,600,187
speedLimitUrdbl,408,239,418,252
speedLimitUrdbl,410,239,421,253
speedLimit35,412,237,424,252
speedLimit35,413,236,425,251
speedLimit35,417,236,430,252
speedLimit35,420,235,434,251
speedLimit35,423,233,437,250
speedLimit35,427,230,441,247
speedLimit35,430,229,445,247
speedLimit35,436,227,452,246
speedLimit35,440,226,456,245
speedLimit35,131,231,145,248
speedLimit35,448,225,464,244
speedLimit35,121,229,136,247
speedLimit35,453,222,470,243
speedLimit35,107,227,123,246
speedLimit35,463,221,481,243
speedLimit35,94,225,110,244
speedLimit35,471,216,491,240
speedLimit35,76,222,93,244
speedLimit35,484,211,504,235
speedLimit35,55,218,73,241
speedLimit35,497,205,519,233
speedLimit35,32,212,50,237
speedLimit35,513,200,537,231
speedLimit35,1,209,21,236
speedLimit35,533,190,561,226
speedLimit35,560,180,594,221
speedLimit35,601,164,639,210
speedLimitUrdbl,186,238,198,252
speedLimit35,179,238,191,252
speedLimit35,168,237,180,251
speedLimit35,156,234,170,251
speedLimit35,139,232,154,251
speedLimit35,121,228,138,249
speedLimit35,96,224,114,246
speedLimit35,65,219,85,244
speedLimit35,18,210,42,239
signalAhead,225,240,245,259
signalAhead,439,232,458,251
signalAhead,218,236,240,258
signalAhead,446,229,467,251
signalAhead,208,232,231,256
signalAhead,453,224,477,250
signalAhead,199,231,222,255
signalAhead,463,220,490,247
signalAhead,183,230,209,256
signalAhead,477,220,502,246
signalAhead,170,225,198,253
signalAhead,493,215,520,243
signalAhead,152,223,181,252
signalAhead,508,212,537,243
signalAhead,152,223,181,252
signalAhead,531,203,564,240
signalAhead,95,214,135,251
signalAhead,558,198,598,238
signalAhead,55,204,101,249
keepRight,148,283,166,304
keepRight,125,285,145,308
keepRight,91,280,114,308
keepRight,45,273,72,304
intersection,532,201,563,233
intersection,563,190,598,226
keepRight,246,257,260,274
signalAhead,241,222,266,249
signalAhead,592,231,625,261
keepRight,228,253,245,273
signalAhead,222,215,252,244
keepRight,205,252,223,274
signalAhead,199,205,231,241
keepRight,176,246,197,273
signalAhead,168,190,207,232
keepRight,130,243,155,275
signalAhead,119,172,168,224
keepRight,56,237,91,280
signalAhead,45,143,108,213
speedLimit40,344,238,361,258
speedLimit40,369,230,388,252
speedLimit40,393,223,413,247
speedLimit40,416,217,437,242
speedLimit40,439,210,461,238
speedLimit40,463,203,487,234
speedLimit40,490,194,518,229
speedLimit40,524,184,557,224
speedLimit40,569,170,609,219
pedestrianCrossing,431,220,457,246
pedestrianCrossing,452,213,481,244
pedestrianCrossing,478,203,512,239
pedestrianCrossing,517,187,558,229
pedestrianCrossing,578,161,630,214
stopAhead,402,228,429,254
stopAhead,413,225,443,255
stopAhead,432,220,464,253
stopAhead,450,215,486,251
stopAhead,477,208,517,248
stopAhead,507,198,555,243
stopAhead,556,185,612,238
stop,354,231,370,247
stop,367,230,383,247
stop,375,225,392,243
stop,387,223,405,242
stop,400,221,420,240
stop,414,217,435,239
stop,429,214,452,238
stop,446,207,471,233
stop,463,202,489,230
stop,482,197,510,227
stop,506,193,536,224
stop,524,181,557,215
stop,552,177,587,211
stop,575,172,614,213
speedLimit25,394,220,411,241
speedLimit25,406,215,424,238
speedLimit25,418,213,438,238
speedLimit25,432,206,454,232
speedLimit25,449,200,472,227
speedLimit25,470,193,495,225
speedLimit25,494,189,523,223
speedLimit25,529,178,561,218
speedLimit25,569,161,606,209
stop,482,220,503,241
stop,491,217,514,241
stop,501,214,526,240
stop,515,210,542,238
stop,526,201,555,230
stop,542,197,575,229
stop,558,192,593,225
stop,578,182,616,219
stop,465,247,473,255
stop,358,246,364,252
stop,458,247,467,256
stop,348,248,355,254
stop,452,247,461,256
stop,338,248,345,255
stop,446,246,455,255
stop,327,247,334,254
stop,443,243,452,253
stop,318,245,326,253
stop,438,243,447,253
stop,307,243,315,251
stop,438,241,448,252
stop,300,242,309,251
stop,439,239,449,250
stop,294,240,302,249
stop,443,239,453,250
stop,288,241,298,251
stop,446,234,457,247
stop,282,238,292,249
stop,454,235,466,248
stop,279,238,289,249
stop,463,235,476,248
stop,276,238,287,250
stop,472,233,486,248
stop,271,235,282,247
stop,485,232,500,247
stop,267,233,279,246
stop,498,229,513,245
stop,261,231,274,245
stop,513,228,530,246
stop,256,230,270,244
stop,531,224,548,242
stop,249,226,264,242
stop,554,222,575,243
stop,244,224,260,240
stop,581,218,605,241
stop,240,220,258,240
stop,615,216,639,240
stop,233,217,253,239
stop,225,209,248,233
stop,214,201,239,226
stop,200,197,228,225
stop,181,194,213,226
stop,161,184,197,220
stop,133,171,174,213
stop,95,155,143,204
stop,52,134,109,192
pedestrianCrossing,465,227,488,248
pedestrianCrossing,471,226,495,250
pedestrianCrossing,480,220,505,247
pedestrianCrossing,488,215,515,244
pedestrianCrossing,496,211,529,241
pedestrianCrossing,512,206,546,240
pedestrianCrossing,527,198,566,236
pedestrianCrossing,551,185,595,228
pedestrianCrossing,585,170,638,221
signalAhead,327,219,358,251
signalAhead,348,215,381,248
signalAhead,368,211,403,246
signalAhead,388,207,426,244
signalAhead,410,200,451,242
signalAhead,434,192,479,239
signalAhead,463,184,513,237
signalAhead,499,175,557,234
signalAhead,548,161,615,231
speedLimit35,494,224,509,242
speedLimit35,497,221,514,241
speedLimit35,504,217,522,239
speedLimit35,515,215,533,237
speedLimit35,528,210,548,234
speedLimit35,544,205,567,231
speedLimit35,563,199,587,228
speedLimit35,587,192,615,222
speedLimit35,584,214,605,240
speedLimit25,495,230,507,245
speedLimit25,503,228,515,243
speedLimit25,515,225,527,240
speedLimit25,526,223,540,240
speedLimit25,539,222,555,240
speedLimit25,555,219,571,239
